run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-003,7d8c326253d4,Format dates as MM/DD/YYYY.,the visit is on february twenty first twenty twenty seven,the visit is on 02/21/2027,the visit is on 02/21/2027,258.39,177.03,2153,12,0.00010885,stop,,2026-05-06T08:27:45.167233+00:00,2026-05-06T08:27:45.425704+00:00,the visit is on 02/21/2027,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-001,7d8c326253d4,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,323.27,234.81,2151,11,0.00010865,stop,,2026-05-06T08:27:45.117943+00:00,2026-05-06T08:27:45.441264+00:00,she joined on 05/10/2022,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-004,7d8c326253d4,Format dates as MM/DD/YYYY.,renewal date april thirtieth twenty twenty six,renewal date 04/30/2026,renewal date 04/30/2026,255.62,166.26,2153,12,0.00010885,stop,,2026-05-06T08:27:45.247490+00:00,2026-05-06T08:27:45.503975+00:00,renewal date 04/30/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADV-SHORT-006,7d8c326253d4,,...,...,"The transcript appears to be empty (the content between the `<transcript>` tags is missing). Since there is no text to process, there is nothing to format. Therefore, the output is also empty. 

(If you intended to provide a transcript, please include the actual spoken content within the `<transcript>...</transcript>` tags.)",666.49,130.21,2128,70,0.0001134,stop,,2026-05-06T08:27:44.858102+00:00,2026-05-06T08:27:45.524648+00:00,...,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-005,7d8c326253d4,Format dates as DD/MM/YYYY.,the conference is on the eleventh of november twenty twenty five,the conference is on 11/11/2025,the conference is on 11/11/2025,208.92,114.63,2154,12,0.0001089,stop,,2026-05-06T08:27:45.333203+00:00,2026-05-06T08:27:45.542181+00:00,the conference is on the 11/11/2025,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-002,7d8c326253d4,Format dates as ISO 8601.,the deadline is september fifteenth twenty twenty six,the deadline is 2026-09-15,the deadline is 2026-09-15,431.68,352.61,2151,11,0.00010865,stop,,2026-05-06T08:27:45.161702+00:00,2026-05-06T08:27:45.593430+00:00,the deadline is 09/15/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADV-SHORT-004,7d8c326253d4,,,,"The transcript is empty, so there are no entities to format. The output is therefore also empty.",853.47,144.20,2127,21,0.00010845,stop,,2026-05-06T08:27:44.761050+00:00,2026-05-06T08:27:45.614578+00:00,,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-006,7d8c326253d4,Render dates in long-form English.,we filed on the third of october twenty twenty four,"we filed on October 3, 2024","we filed on October 3, 2024",224.66,142.31,2152,11,0.0001087,stop,,2026-05-06T08:27:45.426535+00:00,2026-05-06T08:27:45.651287+00:00,we filed on the 10/03/2024,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-007,7d8c326253d4,"Use abbreviated month form like Jan 5, 2026.",we shipped on january fifth twenty twenty six,"we shipped on Jan 5, 2026","we shipped on Jan 5, 2026",267.00,184.75,2156,11,0.0001089,stop,,2026-05-06T08:27:45.441988+00:00,2026-05-06T08:27:45.709033+00:00,we shipped on 01/05/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-PX-008,7d8c326253d4,"Use abbreviated month form like Jan 5, 2026.",next visit is december twentieth twenty twenty six,"next visit is Dec 20, 2026","next visit is Dec 20, 2026",224.59,132.90,2156,11,0.0001089,stop,,2026-05-06T08:27:45.504394+00:00,2026-05-06T08:27:45.729021+00:00,next visit is 12/20/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-PX-002,7d8c326253d4,Format times in 24-hour HH:MM.,stand up is at nine fifteen a m,stand up is at 09:15,stand up is at 09:15,197.62,130.62,2154,9,0.0001086,stop,,2026-05-06T08:27:45.543041+00:00,2026-05-06T08:27:45.740712+00:00,stand up is at 09:15 a m,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-PX-001,7d8c326253d4,Format times in 24-hour HH:MM.,the call is at three thirty p m,the call is at 15:30,the call is at 15:30,217.08,141.32,2154,9,0.0001086,stop,,2026-05-06T08:27:45.525243+00:00,2026-05-06T08:27:45.742377+00:00,the call is at 03:30 p m,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-PX-005,7d8c326253d4,Use military time without colons (HHMM).,depart at oh six thirty,depart at 0630,depart at 0630,176.89,137.69,2150,6,0.0001081,stop,,2026-05-06T08:27:45.652599+00:00,2026-05-06T08:27:45.829556+00:00,depart at oh 06:30,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-PX-004,7d8c326253d4,Format times in 24-hour HH:MM:SS.,the cron triggers at oh three fifteen thirty,the cron triggers at 03:15:30,the cron triggers at 03:15:30,245.42,143.96,2156,11,0.0001089,stop,,2026-05-06T08:27:45.615850+00:00,2026-05-06T08:27:45.861340+00:00,the cron triggers at oh 03:15 thirty,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-PX-003,7d8c326253d4,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,273.63,150.69,2151,10,0.00010855,stop,,2026-05-06T08:27:45.593833+00:00,2026-05-06T08:27:45.867495+00:00,the briefing is at fourteen hundred,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-001,7d8c326253d4,Format phone numbers as XXX.XXX.XXXX.,call five one zero five five five two two three three,call 510.555.2233,call 510.555.2233,194.16,120.10,2152,9,0.0001085,stop,,2026-05-06T08:27:45.709315+00:00,2026-05-06T08:27:45.903529+00:00,call (510) 555-2233,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-002,7d8c326253d4,Format phone numbers as XXX.XXX.XXXX.,the office is two one two five five five oh one oh one,the office is 212.555.0101,the office is 212.555.0101,214.42,138.07,2151,11,0.00010865,stop,,2026-05-06T08:27:45.729292+00:00,2026-05-06T08:27:45.943771+00:00,the office is 2125550101,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-003,7d8c326253d4,Format phone numbers in E.164.,his cell is six one seven five five five four nine eight seven,his cell is +16175554987,his cell is +16175554987,206.17,119.76,2152,9,0.0001085,stop,,2026-05-06T08:27:45.741230+00:00,2026-05-06T08:27:45.947446+00:00,his cell is (617) 555-4987,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-004,7d8c326253d4,Format phone numbers as (XXX) XXX-XXXX.,dial three one zero five five five seven seven seven seven,dial (310) 555-7777,dial (310) 555-7777,236.51,154.68,2154,11,0.0001088,stop,,2026-05-06T08:27:45.742537+00:00,2026-05-06T08:27:45.979099+00:00,dial (310) 555-7777,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-PX-002,7d8c326253d4,"Always render emails in lowercase, no spaces.",email is K A T E at GMAIL dot com,email is kate@gmail.com,kate@gmail.com,155.24,122.06,2151,5,0.00010805,stop,,2026-05-06T08:27:45.903911+00:00,2026-05-06T08:27:46.059186+00:00,email is KATE@GMAIL.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-005,7d8c326253d4,Format phone numbers as (XXX) XXX-XXXX.,the support line is eight five five five five five oh nine nine nine,the support line is (855) 555-0999,the support line is (855) 555-0999,258.45,157.44,2156,13,0.0001091,stop,,2026-05-06T08:27:45.830099+00:00,2026-05-06T08:27:46.088613+00:00,the support line is (855) 555-0999,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-PX-001,7d8c326253d4,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to johnsmith@acme.com,230.67,165.07,2152,9,0.0001085,stop,,2026-05-06T08:27:45.867738+00:00,2026-05-06T08:27:46.098457+00:00,send to John.Smith@Acme.Com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-PX-001,7d8c326253d4,Always include the https:// prefix.,go to acme dot com,go to https://acme.com,go to https://acme.com,204.90,147.02,2146,8,0.0001081,stop,,2026-05-06T08:27:45.947812+00:00,2026-05-06T08:27:46.152763+00:00,go to acme.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-PX-002,7d8c326253d4,Always include the https:// prefix.,visit example dot org slash about,visit https://example.org/about,visit https://example.org/about,189.09,139.82,2146,7,0.000108,stop,,2026-05-06T08:27:45.979486+00:00,2026-05-06T08:27:46.168624+00:00,visit example.org/about,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PHONE-PX-006,7d8c326253d4,Format phone numbers as +1 XXX XXX XXXX.,reach me at four one five five five five eight oh oh oh,reach me at +1 415 555 8000,reach me at +1 415-555-0000,324.51,230.02,2155,13,0.00010905,stop,,2026-05-06T08:27:45.861830+00:00,2026-05-06T08:27:46.186419+00:00,reach me at 415-5558 oh oh oh,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,EMAIL-PX-003,7d8c326253d4,Wrap emails in angle brackets like <user@host>.,contact info at company dot io,contact <info@company.io>,contact <info@company.io>,264.00,166.02,2150,8,0.0001083,stop,,2026-05-06T08:27:45.944133+00:00,2026-05-06T08:27:46.208189+00:00,contact info@company.io,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-PX-001,7d8c326253d4,This is an order ID with format ABC-#####.,the order is alpha bravo charlie one two three four five,the order is ABC-12345,AlphaBravoCharlie12345,154.22,102.73,2153,7,0.00010835,stop,,2026-05-06T08:27:46.089127+00:00,2026-05-06T08:27:46.243400+00:00,the order is AlphaBravoCharlie12345,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,URL-PX-003,7d8c326253d4,Strip any www. prefix from URLs.,go to www dot acme dot com,go to acme.com,go to acme.com,232.05,178.78,2149,6,0.00010805,stop,,2026-05-06T08:27:46.059483+00:00,2026-05-06T08:27:46.291587+00:00,go to www.acme.com,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-PX-003,7d8c326253d4,"Render as plain digits, no spaces or separators.",the id is one two three dash four five six dash seven eight nine,the id is 123456789,the id is 123456789,205.37,156.49,2152,8,0.0001084,stop,,2026-05-06T08:27:46.153125+00:00,2026-05-06T08:27:46.358585+00:00,the id is 123Dash456Dash789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-PX-002,7d8c326253d4,"This is a 16-digit account number, format with dashes every 4.",account one two three four five six seven eight nine zero one two three four five six,account 1234-5678-9012-3456,account 1234-5678-9012-3456,295.96,200.87,2158,14,0.0001093,stop,,2026-05-06T08:27:46.098826+00:00,2026-05-06T08:27:46.394829+00:00,account 1234567890123456,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-PX-004,7d8c326253d4,"This is a tracking number, format as 1Z-XXX-XXX-XX-XXXX-XXXX.",tracking one z nine nine nine aa one zero one two three four five six seven eight nine zero,tracking 1Z-999-AA1-01-2345-6789,1Z-999-Aa1-0123-4567890,254.71,140.97,2167,15,0.00010985,stop,,2026-05-06T08:27:46.169024+00:00,2026-05-06T08:27:46.423786+00:00,tracking 1Z999Aa101234567890,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-PX-005,7d8c326253d4,Format as ISBN-10.,the book is zero three oh six four oh six one five two,the book is 0-306-40615-2,the book is 0306406152,252.66,166.83,2149,9,0.00010835,stop,,2026-05-06T08:27:46.186729+00:00,2026-05-06T08:27:46.439436+00:00,the book is 0 306406152,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-PX-001,7d8c326253d4,Use full state names instead of abbreviations.,send to one two three main street springfield illinois six two seven oh one,"send to 123 Main Street, Springfield, Illinois 62701",send to 123 Main Street Springfield Illinois 62701,290.44,137.69,2153,12,0.00010885,stop,,2026-05-06T08:27:46.208865+00:00,2026-05-06T08:27:46.499372+00:00,send to 123 Main Street Springfield Illinois 62701,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-PX-003,7d8c326253d4,Format on a single line with commas; abbreviate state.,ship to seven eight nine elm road austin texas seven eight seven oh one,"ship to 789 Elm Road, Austin, TX 78701",ship to 789 Elm Road Austin TX 78701,250.74,164.31,2156,12,0.000109,stop,,2026-05-06T08:27:46.292238+00:00,2026-05-06T08:27:46.543019+00:00,ship to 789 Elm Road Austin Texas 78701,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-PX-002,7d8c326253d4,"Abbreviate street types (Street -> St, Avenue -> Ave).",the office is at four five six oak avenue boston massachusetts oh two one one five,"the office is at 456 Oak Ave, Boston, MA 02115",the office is at 456 Oak Ave Boston MA 02115,319.89,181.55,2160,14,0.0001094,stop,,2026-05-06T08:27:46.243828+00:00,2026-05-06T08:27:46.563746+00:00,the office is at 456 Oak Avenue Boston Massachusetts 02115,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-PX-001,7d8c326253d4,"Render small numbers (under 10) as words, larger as digits.",we have three teams and twenty four engineers,we have three teams and 24 engineers,we have three teams and 24 engineers,219.43,156.32,2156,9,0.0001087,stop,,2026-05-06T08:27:46.358925+00:00,2026-05-06T08:27:46.578406+00:00,we have three teams and 24 engineers,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-PX-002,7d8c326253d4,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,205.33,131.65,2150,10,0.0001085,stop,,2026-05-06T08:27:46.395151+00:00,2026-05-06T08:27:46.600517+00:00,we have three teams and 24 engineers,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-PX-003,7d8c326253d4,Use scientific notation for very large numbers.,the universe has about ten to the eighty atoms,the universe has about 1e80 atoms,the universe has about 1e80 atoms,249.70,163.15,2152,10,0.0001086,stop,,2026-05-06T08:27:46.424723+00:00,2026-05-06T08:27:46.675242+00:00,the universe has about 10 to the 80 atoms,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-PX-004,7d8c326253d4,"Format with thousands separators using spaces, not commas.",we sold twelve thousand four hundred units,we sold 12 400 units,we sold 12 400 units,245.79,175.32,2150,8,0.0001083,stop,,2026-05-06T08:27:46.439805+00:00,2026-05-06T08:27:46.685697+00:00,"we sold 12,400 units",impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PCT-PX-001,7d8c326253d4,Round percentages to 1 decimal place.,growth was twenty point three seven percent,growth was 20.4%,growth was 20.4%,218.54,163.41,2148,8,0.0001082,stop,,2026-05-06T08:27:46.499636+00:00,2026-05-06T08:27:46.718201+00:00,growth was 20.37%,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,PCT-PX-002,7d8c326253d4,Render percentages as decimals (e.g. 20% -> 0.20).,the rate is twenty percent,the rate is 0.20,the rate is 0.20,224.00,173.73,2156,8,0.0001086,stop,,2026-05-06T08:27:46.543271+00:00,2026-05-06T08:27:46.767297+00:00,the rate is twenty percent,impeller-stem-baseline,
